Id,PostId,Score,CreationDate,UserId,Tags,ViewCount,AnswerCount
"123433837","69829279","6","2021-11-03 17:38:24","669576","<python><if-statement>","91","4"
"124526688","70445658","6","2021-12-22 07:45:51","5256868","<javascript><angular>","137","1"
"120346506","68090555","6","2021-06-22 20:51:47","4111404","<string><scala><methods><take>","70","1"
"122760972","69453916","6","2021-10-05 16:14:17","848068","<c++>","88","2"
"123434328","69829654","6","2021-11-03 18:02:49","1491895","<c><reverse-engineering>","461","1"
"124526850","70445782","6","2021-12-22 07:54:17","440558","<c++><lambda>","76","0"
"120348440","68091637","6","2021-06-22 23:11:46","235698","<python><python-3.x><string><strip>","281","2"
"122817990","69486092","6","2021-10-07 18:26:10","4384238","<javascript><this>","49","0"
"123428895","69826679","6","2021-11-03 14:35:24","4137916","<powershell><cmd><scripting>","92","0"
"124490271","70425230","6","2021-12-20 16:50:44","134204","<c#><entity-framework-core>","42","1"
"120249465","68034985","6","2021-06-18 12:16:36","2528063","<c#>","83","1"
"122818325","69486263","6","2021-10-07 18:41:23","3794812","<javascript>","59","2"
"123472725","69850957","6","2021-11-05 09:21:55","10976182","<python>","153","2"
"124486676","70422678","6","2021-12-20 14:24:06","1156452","<database><oracle><logging>","78","0"
"120253663","68037260","6","2021-06-18 14:52:36","263525","<rust>","253","1"
"122820115","69487197","6","2021-10-07 20:06:46","5087436","<python><list-comprehension><slice><one-liner>","83","2"
"123474521","69851940","6","2021-11-05 10:41:26","3003365","<c><function><return><return-value><tic-tac-toe>","55","0"
"124249553","70287876","6","2021-12-09 09:57:52","2331956","<c++><multithreading><lambda><thread-safety>","57","1"
"120324376","68075709","6","2021-06-22 05:23:58","1266756","<go><channel><producer-consumer><goroutine><pprof>","175","0"
"122821571","69488010","6","2021-10-07 21:26:29","448932","<c><performance>","83","0"
"123475834","69852724","6","2021-11-05 11:44:51","3890632","<python><list-comprehension>","40","1"
"124287183","70309284","6","2021-12-10 19:11:01","3813116","<sql><asp.net><sql-server><sql-injection>","99","1"
"120410601","68127655","6","2021-06-25 08:30:54","1705598","<date><go>","77","0"
"122701145","69420837","6","2021-10-02 23:03:23","2970947","<java>","87","2"
"123478275","69853881","6","2021-11-05 13:30:15","547981","<assembly><x86><bootloader><low-level>","56","0"
"124286986","70309212","6","2021-12-10 18:59:59","1264804","<javascript>","62","1"
"120410839","68127968","6","2021-06-25 08:41:27","16120911","<c><gpa>","335","0"
"122753319","69449287","6","2021-10-05 11:35:07","4756299","<c><file>","73","1"
"123478658","69854228","6","2021-11-05 13:45:34","15498","<c#><.net>","62","1"
"124247655","70286608","6","2021-12-09 08:30:51","440558","<c><function-call><function-declaration>","91","2"
"120407815","68126339","6","2021-06-25 06:22:39","5053002","<javascript>","138","0"
"122702525","69421598","6","2021-10-03 02:33:52","5014455","<python><type-hinting><mypy><python-typing>","158","1"
"125085182","70755963","6","2022-01-18 12:58:16","5625547","<python><tokenize>","41","2"
"124244817","70284918","6","2021-12-09 05:25:16","9837301","<c++><r><rcpp>","99","1"
"120408122","36733638","6","2021-06-25 06:40:54","1999873","<r><survival-analysis><jags><stan><weibull>","10145","1"
"122754857","69450532","6","2021-10-05 12:37:56","9256189","<javascript><this>","44","1"
"125082487","70754336","6","2022-01-18 11:01:41","681865","<optimization><cuda><gpu><nvidia>","56","1"
"124241078","70282778","6","2021-12-08 23:07:37","2318649","<python>","67","1"
"120409147","68127077","6","2021-06-25 07:28:03","6560579","<java>","44","2"
"122696503","69418317","6","2021-10-02 16:35:55","5389127","<git>","69","1"
"125089272","70758257","6","2022-01-18 15:33:11","3133316","<c++><oop><methods>","72","2"
"124242539","70283421","6","2021-12-09 01:16:07","2011147","<python><python-3.x><algorithm><minesweeper>","168","2"
"120414407","68130013","6","2021-06-25 11:13:11","189205","<c><double><square-root>","96","1"
"122699372","69419792","6","2021-10-02 20:18:28","3943312","<c++>","143","1"
"125189532","70814749","6","2022-01-22 16:26:15","547981","<assembly><type-conversion><twos-complement><truncation><signed-integer>","80","1"
"124238792","70281570","6","2021-12-08 20:55:17","1980846","<javascript><if-statement><queryselector>","48","1"
"120456940","68154899","6","2021-06-27 20:25:52","1670129","<c++><winsock2>","34","0"
"122652562","69393239","6","2021-09-30 14:05:48","1581658","<c><rubiks-cube>","93","0"
"125191256","53333858","6","2022-01-22 18:24:05","12685768","<r><memory><garbage-collection>","2723","1"
"124239579","70281988","6","2021-12-08 21:37:25","182668","<javascript><html><css>","57","1"
"120460030","68156758","6","2021-06-28 02:25:37","4108803","<go><yaml>","343","3"
"122652246","69393471","6","2021-09-30 13:56:06","217723","<python>","114","2"
"125139095","70786374","6","2022-01-20 12:38:57","2331956","<c++><c><operating-system>","63","1"
"124168988","70242016","6","2021-12-06 07:38:14","4450518","<c#><enums>","104","1"
"120515798","68189334","6","2021-06-30 06:21:24","857132","<java><ascii>","416","2"
"122652819","69393728","6","2021-09-30 14:15:18","1726083","<string><function><go><struct><overloading>","440","1"
"125139122","70786406","6","2022-01-20 12:40:19","440558","<c++><linux><windows><memory>","61","1"
"124171919","70243832","6","2021-12-06 10:18:04","898348","<c>","56","1"
"120478079","68167425","6","2021-06-28 17:06:15","2357112","<python><contextmanager>","53","1"
"122651273","69393007","6","2021-09-30 13:22:08","218196","<javascript>","35","0"
"125139171","70786406","6","2022-01-20 12:42:39","440558","<c++><linux><windows><memory>","61","1"
"124167994","70241548","6","2021-12-06 06:28:13","1553090","<c++><reference><backtracking>","74","1"
"120479791","68168316","6","2021-06-28 18:25:55","190277","<r><regex><tidyverse><text-mining><stringr>","54","0"
"122647114","69390666","6","2021-09-30 10:39:16","1387438","<c++><gcc><g++><clang>","334","2"
"125187145","70813380","6","2022-01-22 13:49:25","487892","<c++>","63","0"
"124163981","70239388","6","2021-12-05 23:19:46","2579738","<c++><opengl><glsl><glfw>","72","0"
"120480940","68169009","6","2021-06-28 19:25:49","1491895","<python><function>","35","2"
"122642786","69388111","6","2021-09-30 07:40:47","1679849","<arrays><c>","43","1"
"125187129","70813382","6","2022-01-22 13:47:53","1976843","<kotlin><kotlin-coroutines>","77","1"
"124160628","70237725","6","2021-12-05 19:21:15","2417922","<python><class><methods><syntax><pycharm>","24","0"
"120560277","68214407","6","2021-07-01 17:16:55","1491895","<bash>","32","1"
"124996537","70706210","6","2022-01-14 05:14:20","9515207","<typescript>","25","0"
"125133922","70783253","6","2022-01-20 08:57:48","13268855","<c#><.net><extension-methods>","70","1"
"124161283","70238037","6","2021-12-05 20:02:04","1593860","<c++><windows><pointers>","76","3"
"120592031","68232451","6","2021-07-03 01:09:05","2288659","<javascript><inheritance><subclass><es6-class>","47","0"
"125066672","70745514","6","2022-01-17 17:52:38","67373","<java><reflection><enums><openjdk-11>","128","2"
"125077736","70751862","6","2022-01-18 07:45:18","2905768","<c#><unit-testing><try-catch><xunit>","46","1"
"124038446","70168322","6","2021-11-30 11:10:05","402037","<javascript><node.js><async-await><fastify>","62","1"
"120587260","68230059","6","2021-07-02 18:53:22","5389997","<php><mysql><mysqli>","236","1"
"125068147","70746319","6","2022-01-17 19:13:24","920069","<c>","39","1"
"125078186","70752110","6","2022-01-18 08:05:56","157247","<javascript>","73","1"
"124033256","70165382","6","2021-11-30 07:07:52","1410664","<c#><sql><sql-injection>","87","2"
"120587495","68230059","6","2021-07-02 19:05:30","1491895","<php><mysql><mysqli>","236","1"
"125068559","70746617","6","2022-01-17 19:37:24","669576","<java>","47","1"
"125082115","70754190","6","2022-01-18 10:47:29","2988","<haskell><binary-search-tree><complexity-theory>","81","1"
"124044445","70171596","6","2021-11-30 15:11:35","3257622","<javascript>","127","2"
"120590818","68231721","6","2021-07-02 22:40:00","15339544","<powershell><autoit>","74","1"
"125069256","70747015","6","2022-01-17 20:17:06","635608","<c++><multithreading><pthreads>","56","1"
"125023471","70721359","6","2022-01-15 12:23:08","2878796","<javascript><laravel>","73","2"
"124109518","70207939","6","2021-12-03 00:15:59","10601203","<c#><entity-framework><entity-framework-core>","871","2"
"120623620","68250806","6","2021-07-05 04:43:39","1612975","<c#><asp.net-core><signalr><asp.net-core-signalr>","145","0"
"125073251","70749170","6","2022-01-18 00:57:13","3181933","<c#>","151","1"
"125023862","70721616","6","2022-01-15 12:54:30","1322972","<c++><pointers>","56","0"
"124110799","70207310","6","2021-12-03 02:17:09","707111","<haskell><ghc>","152","1"
"120624254","68250481","6","2021-07-05 05:43:54","15744300","<git><git-for-windows>","228","1"
"125111574","70770677","6","2022-01-19 12:38:55","16649550","<c++><pointers><crash><segmentation-fault>","76","2"
"125024160","70721775","6","2022-01-15 13:17:32","298225","<c><variables>","112","2"
"124110785","70208707","6","2021-12-03 02:15:54","634919","<c++>","48","1"
"120657848","68269958","6","2021-07-06 12:23:09","3923896","<c><cs50>","101","2"
"125116183","70773154","6","2022-01-19 15:21:43","5494370","<c++>","92","1"
"125024698","70722086","6","2022-01-15 14:00:18","17732522","<c++><file>","74","0"
"124111072","70208855","6","2021-12-03 02:47:44","432358","<c++><visual-c++><visual-studio-2019>","129","0"
"120819838","68362815","6","2021-07-13 12:56:36","15981783","<python>","58","3"
"125119426","70774923","6","2022-01-19 17:14:15","2027196","<c++><boost>","109","1"
"125015650","70716727","6","2022-01-14 21:31:21","453002","<php><multiple-inheritance>","37","1"
"124111253","70209034","6","2021-12-03 03:08:59","1405588","<c++>","58","0"
"120757805","68327254","6","2021-07-10 11:28:47","1491895","<python>","34","0"
"125113216","70771472","6","2022-01-19 13:42:33","1086121","<c#><.net><.net-6.0>","81","1"
"125015851","70716655","6","2022-01-14 21:42:09","1515052","<android-studio><kotlin>","113","5"
"124121214","70214745","6","2021-12-03 13:05:36","4137916","<sql-server><sqlcmd>","70","0"
"120759324","68328050","6","2021-07-10 13:24:22","11989081","<python><yfinance>","1860","3"
"125115818","70772993","6","2022-01-19 15:09:33","394487","<c#>","68","2"
"125016374","70717120","6","2022-01-14 22:18:00","616443","<javascript><html>","69","2"
"124123324","70215879","6","2021-12-03 14:30:27","15339544","<powershell><text><foreach><line>","72","2"
"120761705","68329460","6","2021-07-10 16:10:04","402037","<javascript>","111","1"
"125115893","70772956","6","2022-01-19 15:11:49","6073886","<java><methods><stringbuilder>","81","1"
"125016384","70717120","6","2022-01-14 22:18:57","6243352","<javascript><html>","69","2"
"124121576","70207564","6","2021-12-03 13:20:06","193850","<java><spring><spring-boot><spring-security><keycloak>","3986","1"
"120762365","68329871","6","2021-07-10 17:01:11","12334309","<c++><pointers><char><c-strings>","85","1"
"125177728","70807973","6","2022-01-21 21:52:10","276469","<c#><.net-6.0>","54","1"
"124980065","70697333","6","2022-01-13 13:22:19","2878796","<c++><symbols>","75","0"
"124116715","70212189","6","2021-12-03 09:42:15","12505251","<r>","54","1"
"120667038","68271922","6","2021-07-06 18:16:53","11928527","<fortran>","74","0"
"125177800","70808010","6","2022-01-21 21:55:54","17710270","<java>","67","2"
"124973344","70693358","6","2022-01-13 08:25:38","5133585","<ios><swift>","88","1"
"125051443","70736868","6","2022-01-17 06:21:41","2189130","<vector><rust>","62","0"
"120668233","68240013","6","2021-07-06 19:12:44","8372853","<javascript><angular><typescript>","116","1"
"125178715","70808454","6","2022-01-21 22:57:19","555045","<c#><special-characters>","95","1"
"124973594","70693592","6","2022-01-13 08:39:28","2380830","<c++>","75","1"
"125050486","70736595","6","2022-01-17 04:41:43","271641","<python>","50","1"
"120670364","68277368","6","2021-07-06 21:12:26","669576","<c>","78","1"
"125123720","70777325","6","2022-01-19 20:30:06","2708966","<javascript><asynchronous>","93","3"
"124977096","70695543","6","2022-01-13 11:09:35","3001761","<python><parentheses><brackets>","46","1"
"125010613","70714191","6","2022-01-14 17:13:19","770830","<c><language-lawyer><void-pointers><pointer-arithmetic>","89","2"
"120670536","68277497","6","2021-07-06 21:24:16","15497888","<python><pandas><series><mixed-type>","189","3"
"125171887","70804525","6","2022-01-21 16:41:01","134204","<c#><multithreading><winforms>","102","1"
"124903953","70655605","6","2022-01-10 16:25:19","16649550","<c++>","66","1"
"125006545","70712097","6","2022-01-14 14:28:16","8454","<mysql><join><indexing><query-optimization><explain>","50","1"
"120704398","68296793","6","2021-07-08 06:47:51","133203","<java><java-8>","118","1"
"125236765","70841398","6","2022-01-24 22:47:36","3001761","<python>","46","1"
"124902024","70654657","6","2022-01-10 15:16:59","25324","<c><if-statement><conditional-statements><logic>","58","3"
"125007111","70712361","6","2022-01-14 14:51:04","10077","<c><security><memory><printf>","102","2"
"120707306","68298472","6","2021-07-08 08:54:37","3890632","<python>","43","2"
"125235586","70840763","6","2022-01-24 21:32:58","9952196","<java><compiler-errors>","63","1"
"124894951","70650841","6","2022-01-10 10:23:06","440558","<arrays><c><strlen>","108","2"
"124999469","70708068","6","2022-01-14 08:52:40","1169519","<javascript><node.js>","51","0"
"120712157","68301303","6","2021-07-08 12:05:53","10140124","<javascript>","86","5"
"125183556","70811326","6","2022-01-22 08:59:42","635608","<assembly><io><cpu-architecture>","39","1"
"124899555","70653219","6","2022-01-10 13:44:30","4568320","<powershell>","60","1"
"125003996","70710637","6","2022-01-14 12:38:55","562359","<php><range>","30","1"
"120712910","68301725","6","2021-07-08 12:35:00","22656","<java>","68","0"
"125184262","70811711","6","2022-01-22 10:01:43","218196","<javascript><destructuring>","62","2"
"124899648","70653406","6","2022-01-10 13:48:27","13134034","<c++><maze><seeding>","86","1"
"124930989","70670143","6","2022-01-11 16:29:09","4253931","<c++><c++17>","95","1"
"120711540","68300950","6","2021-07-08 11:42:42","4062354","<c++><vector><split><stl><maps>","193","1"
"125238587","70842460","6","2022-01-25 01:34:37","17196203","<python><python-3.x>","51","2"
"124898113","70652532","6","2022-01-10 12:42:56","4137916","<c#><reflection><visual-studio-2019><.net-4.5>","123","2"
"124926953","70668262","6","2022-01-11 14:15:11","2029983","<sql-server><sql-server-2008-r2>","53","0"
"120713350","68301931","6","2021-07-08 12:51:39","7976805","<c++>","68","0"
"125408905","70940352","6","2022-02-01 12:13:23","10686048","<c++>","94","3"
"124896971","70651920","6","2022-01-10 11:50:15","8248570","<c#><lambda><visual-studio-2019>","62","0"
"124929518","70669396","6","2022-01-11 15:37:18","3087927","<r><list><for-loop><data.table>","60","2"
"119496885","67606049","6","2021-05-19 15:24:07","473770","<git><github>","32","1"
"125410364","70941182","6","2022-02-01 13:15:41","3001761","<python>","46","1"
"124856254","70629188","6","2022-01-08 02:31:07","3874623","<python><string>","33","1"
"124924879","70667113","6","2022-01-11 12:52:44","476","<python><encoding>","59","1"
"119497037","67606049","6","2021-05-19 15:28:49","542251","<git><github>","32","1"
"125357775","70910808","6","2022-01-30 00:36:22","45375","<windows><powershell><script>","59","1"
"124889935","70648005","6","2022-01-10 05:06:28","2027196","<c#><c++><c>","92","2"
"124924975","70667162","6","2022-01-11 12:55:50","2029983","<sql-server><datetime>","33","0"
"119497959","67606765","6","2021-05-19 15:59:39","4062354","<c++><destructor><delete-operator>","73","1"
"125358172","70911135","6","2022-01-30 01:32:24","981744","<java>","50","2"
"124891171","70648769","6","2022-01-10 06:58:56","2060725","<c#><unity3d><scripting>","78","3"
"124926404","70667948","6","2022-01-11 13:55:42","3840170","<python>","49","1"
"119500506","67608084","6","2021-05-19 17:31:24","7887883","<django><django-rest-framework>","30","0"
"125413009","70942629","6","2022-02-01 14:55:35","1593860","<c++>","41","0"
"124891536","70649010","6","2022-01-10 07:25:07","2636929","<java>","47","3"
"124924551","70666906","6","2022-01-11 12:38:09","82548","<javascript>","197","2"
"119453241","67581679","6","2021-05-18 07:26:07","3001761","<python><python-3.x>","64","1"
"125415888","70944165","6","2022-02-01 16:40:59","7478597","<c#><c++><c><c++17>","145","1"
"124892253","70649182","6","2022-01-10 08:08:40","9401096","<asynchronous><ansible>","99","1"
"124923124","70666056","6","2022-01-11 11:34:28","770830","<python><string><isalpha>","49","1"
"119454819","67582404","6","2021-05-18 08:21:56","106159","<c#><list><byte>","48","2"
"125418636","70945654","6","2022-02-01 18:33:51","1705598","<go>","158","1"
"124847868","70624450","6","2022-01-07 16:57:32","23354","<c#><unit-testing><cancellation-token>","78","1"
"124921300","70665003","6","2022-01-11 10:14:41","5394572","<java><c#>","133","3"
"119455397","67582838","6","2021-05-18 08:45:13","5514747","<excel><vba>","37","0"
"125418969","70945921","6","2022-02-01 18:50:13","51685","<python>","52","1"
"124851095","70626228","6","2022-01-07 19:31:34","920069","<c++><c><windows><windows-10><windows-7>","130","2"
"124867170","70635535","6","2022-01-08 19:10:52","3732271","<r>","43","1"
"119512536","67614745","6","2021-05-20 06:03:54","1322972","<c++><vector><struct>","149","2"
"125479510","70980743","6","2022-02-04 02:27:04","17732522","<c++>","71","1"
"124852090","70626824","6","2022-01-07 20:28:43","4581301","<javascript><c++><shell><internet-explorer><activex>","75","1"
"124868533","70636347","6","2022-01-08 20:54:05","920069","<c++>","78","1"
"119515283","67615732","6","2021-05-20 08:00:06","4137916","<c#>","121","2"
"125479265","70980620","6","2022-02-04 02:00:56","3874623","<python><pandas><dataframe><function><tuples>","41","1"
"124784129","70589468","6","2022-01-05 07:57:50","9332187","<python><pandas><dataframe>","38","0"
"124863809","70633642","6","2022-01-08 15:19:12","73226","<sql><sql-server>","128","2"
"119513484","67615322","6","2021-05-20 06:53:28","7894052","<c#><console><console-application>","74","1"
"125479293","70980620","6","2022-02-04 02:02:54","1491895","<python><pandas><dataframe><function><tuples>","41","1"
"124844751","70623132","6","2022-01-07 15:02:32","1080064","<c#><asp.net-mvc><asp.net-core>","88","1"
"124864035","70633800","6","2022-01-08 15:37:43","6752050","<c++><multithreading><sorting><data-structures><concurrency>","89","0"
"119514165","67615600","6","2021-05-20 07:20:20","15438033","<python><python-3.x><list><algorithm><sublist>","225","3"
"125478226","70980050","6","2022-02-04 00:18:32","3943312","<c++><c><bit-shift>","100","2"
"124841394","70621392","6","2022-01-07 12:44:56","22656","<c#><performance><collections>","85","2"
"124863076","70633238","6","2022-01-08 14:32:08","1400793","<c>","71","2"
"119566330","67645102","6","2021-05-22 01:18:10","15419298","<blazor><blazor-server-side>","162","0"
"125480992","70981770","6","2022-02-04 05:27:36","1458097","<c++>","78","1"
"124841956","70621688","6","2022-01-07 13:10:22","2752075","<c++><destructor><sonarlint><inline-functions><constexpr-function>","128","1"
"124863778","70633642","6","2022-01-08 15:17:11","7926183","<sql><sql-server>","128","2"
"119564885","67644411","6","2021-05-21 22:26:04","3233393","<c++><lambda>","89","1"
"125481098","70981811","6","2022-02-04 05:37:58","12637193","<sql><sql-server><user-defined-functions>","70","1"
"124842286","70621891","6","2022-01-07 13:24:42","2071828","<java><sonarqube><abstract-class><naming-conventions>","121","1"
"124866327","70635056","6","2022-01-08 18:08:49","3943312","<c++><arrays><performance><struct><std-pair>","83","1"
"119550747","67636496","6","2021-05-21 12:05:54","440558","<c++><arrays><vector><g++>","68","1"
"125472635","70941509","6","2022-02-03 18:59:22","5325862","<r><cluster-analysis><operations-research>","135","1"
"124792053","70593571","6","2022-01-05 13:49:30","694733","<c><windows><scanf><mingw><c99>","2343","1"
"124805656","70601242","6","2022-01-06 00:44:01","3943312","<c++>","102","1"
"119549982","67537268","6","2021-05-21 11:34:59","2617932","<angular><build><angular12>","8299","1"
"125469164","70974983","6","2022-02-03 16:37:58","5309228","<c#><visual-studio-2019>","90","3"
"124790744","70593198","6","2022-01-05 12:57:23","1570854","<angular><typescript><types>","71","1"
"124804533","70600613","6","2022-01-05 23:09:07","1570854","<python><oop><attributeerror>","332","1"
"119545091","67633110","6","2021-05-21 08:14:55","1377002","<javascript>","39","2"
"125315565","70886115","6","2022-01-27 21:46:43","17055403","<javascript>","42","1"
"124793450","70594598","6","2022-01-05 14:39:21","3000206","<haskell>","150","1"
"124801077","70598724","6","2022-01-05 19:51:46","567292","<c++><c++20><string-view><toupper><tolower>","205","2"
"119549078","67635496","6","2021-05-21 10:59:36","4137916","<c#>","115","2"
"125247028","70846818","6","2022-01-25 11:07:35","3650362","<rust><casting><move><move-semantics>","88","1"
"124632591","70505627","6","2021-12-28 10:28:01","4038191","<string><rust><iterator>","84","0"
"124802279","70599317","6","2022-01-05 20:52:07","574531","<asynchronous><rust><async-await><concurrency><rust-tokio>","442","1"
"119696139","67718488","6","2021-05-27 08:37:16","6562458","<django><url><syntax><endpoint><webapi>","78","0"
"125352563","70907808","6","2022-01-29 17:36:43","17710270","<java><apache-commons-csv>","104","2"
"124625751","70501618","6","2021-12-28 00:30:53","2442613","<python><tkinter>","33","0"
"124809286","70603482","6","2022-01-06 06:59:26","9661424","<sql-server><datetime><sql-convert>","22","0"
"119696752","67412084","6","2021-05-27 09:00:50","3274125","<java><android><android-studio><android-emulator><runtime-error>","149222","12"
"125354880","70909321","6","2022-01-29 20:14:55","1670129","<c++><sequence-points>","1523","1"
"124623027","70500109","6","2021-12-27 20:38:46","7884305","<rust><rust-cargo>","64","0"
"124860053","70631509","6","2022-01-08 10:43:44","7694263","<python><for-loop>","92","1"
"119698336","67719880","6","2021-05-27 10:04:22","476","<javascript><destructuring>","46","0"
"125348840","70905641","6","2022-01-29 13:35:02","6936545","<r><tidyverse>","62","1"
"124624147","70500750","6","2021-12-27 21:53:16","1280439","<fortran><openmp>","128","1"
"124861390","70631321","6","2022-01-08 12:32:29","3691891","<go><currency>","104","0"
"119698840","67720191","6","2021-05-27 10:23:51","3890632","<python><dictionary><tkinter>","59","1"
"125348544","70905741","6","2022-01-29 13:15:06","9898643","<powershell>","33","0"
"125632612","71069344","6","2022-02-10 17:10:47","10357383","<r>","82","4"
"124861850","70632565","6","2022-01-08 13:07:04","13088461","<python>","68","4"
"119669217","67703176","6","2021-05-26 10:37:35","298225","<c++><constants><extern>","122","0"
"125350528","70906922","6","2022-01-29 15:28:48","5133585","<java><class><variables><testing><static>","49","1"
"125629218","71067421","6","2022-02-10 15:01:18","2261062","<python><list><loops>","56","1"
"124676588","70530459","6","2021-12-30 10:45:27","13508","<php><laravel><dompdf>","39","0"
"119694385","67717480","6","2021-05-27 07:26:20","218196","<javascript><angular><promise><es6-promise>","76","1"
"125350832","70907088","6","2022-01-29 15:48:17","2752075","<c++>","40","0"
"125628796","71067141","6","2022-02-10 14:45:39","13268855","<c#><async-await><.net-6.0>","55","0"
"124673535","70528596","6","2021-12-30 07:37:52","139985","<java><types><variable-types>","61","0"
"119645240","67689114","6","2021-05-25 14:05:07","7552","<shell><fish>","44","0"
"124991045","70703010","6","2022-01-13 21:01:57","3358272","<r><dataframe>","50","0"
"125594754","71047425","6","2022-02-09 09:59:43","15498","<sql><sql-server>","48","3"
"124716064","70551852","6","2022-01-01 21:02:52","4216641","<java>","61","2"
"119645519","67689345","6","2021-05-25 14:15:48","4581301","<c++><math>","143","1"
"124986576","70700668","6","2022-01-13 17:30:20","2029983","<sql-server><foreign-keys><referential-integrity>","56","1"
"125598474","71049691","6","2022-02-09 12:38:43","2528063","<c#><user-controls><windows-forms-designer>","57","1"
"124716384","70552008","6","2022-01-01 21:38:08","4216641","<java><docker><properties>","626","2"
"119666232","67701387","6","2021-05-26 08:42:48","2725773","<r>","50","0"
"124948227","70679568","6","2022-01-12 10:02:44","4803842","<scala><option>","59","0"
"125601345","71051278","6","2022-02-09 14:29:56","9080066","<java>","58","1"
"124716662","70551997","6","2022-01-01 22:02:48","15602349","<performance><rust><hashmap>","708","4"
"119666730","67701703","6","2021-05-26 09:01:06","1064169","<c#><asp.net-core><swagger><swashbuckle>","526","2"
"124984463","70699607","6","2022-01-13 16:07:12","2684539","<c++><syntax>","51","0"
"125542655","71018029","6","2022-02-07 11:56:14","298225","<c><visual-c++><type-conversion><language-lawyer><c11>","145","4"
"124717833","70552775","6","2022-01-02 00:16:06","2357112","<python><python-3.x><multiprocessing><shared-memory>","319","1"
"119643292","67688570","6","2021-05-25 13:06:16","476","<javascript><async-await><es6-promise><fetch-api>","7646","2"
"124884737","70645235","6","2022-01-09 20:31:47","3874623","<python>","59","3"
"125539584","71016218","6","2022-02-07 09:36:14","3775615","<arrays><c><string><pointers><optimization>","105","2"
"124718206","70552960","6","2022-01-02 01:09:30","4433386","<python><pygame>","101","1"
"119570094","67647580","6","2021-05-22 08:43:46","189205","<c><pointers><malloc><memset>","164","2"
"124938002","70673677","6","2022-01-11 21:45:47","784753","<swift><iboutlet><iboutletcollection>","54","1"
"125542978","71018250","6","2022-02-07 12:09:04","2029983","<sql><sql-server>","51","1"
"124718815","70553262","6","2022-01-02 02:43:12","6119582","<c++><if-statement>","83","1"
"119350816","67524093","6","2021-05-13 18:11:02","432358","<c++><oop><destructor>","64","1"
"124938042","70673795","6","2022-01-11 21:48:22","2071828","<java><java-8><java-stream><lazy-evaluation>","90","1"
"125525747","71007988","6","2022-02-06 14:10:42","5133585","<c#>","48","1"
"124719571","70553678","6","2022-01-02 04:56:08","2659313","<c++><if-statement>","145","1"
"119356754","67517173","6","2021-05-13 23:24:39","143305","<r><rcpp><xts>","159","0"
"124944743","70677709","6","2022-01-12 07:26:36","5265292","<c++><type-conversion>","124","2"
"125525913","71008060","6","2022-02-06 14:21:16","898348","<c><pointers><gcc>","76","3"
"124538091","70452020","6","2021-12-22 16:15:54","4111404","<scala><generics>","64","1"
"119418131","67561995","6","2021-05-16 22:21:12","4364635","<reactjs><use-effect>","74","0"
"124882088","70643822","6","2022-01-09 17:34:50","7733418","<c><memory><tlb>","77","0"
"125527920","71009292","6","2022-02-06 16:34:08","6209382","<javascript><reactjs>","81","2"
"124535832","70450757","6","2021-12-22 14:42:39","3000206","<javascript><google-chrome>","60","2"
"119387178","67544718","6","2021-05-15 08:27:25","1447675","<javascript>","85","3"
"124880429","70642912","6","2022-01-09 15:56:38","14868997","<c#><multithreading><field><volatile>","37","0"
"125529523","71010155","6","2022-02-06 18:19:16","2288659","<perl><unless>","56","2"
"124668691","70525839","6","2021-12-29 23:07:29","173397","<c++><std><using>","92","3"
"119448910","67579095","6","2021-05-18 02:27:45","1023104","<php><laravel><docker><docker-compose><composer-php>","416","0"
"124744231","70567691","6","2022-01-03 15:07:04","4641116","<c++><list><iterator><set>","94","2"
"125530605","71010731","6","2022-02-06 19:24:05","10669010","<python>","44","0"
"124670158","70526512","6","2021-12-30 01:27:37","18157","<java><recursion><stack-overflow><factorial>","159","4"
"119452757","67581403","6","2021-05-18 07:03:54","2442804","<java>","36","1"
"124745304","70568237","6","2022-01-03 15:52:06","7835267","<python><pandas><dataframe>","43","1"
"125535503","71013823","6","2022-02-07 05:16:52","4826457","<c>","99","1"
"124528043","70446465","6","2021-12-22 08:59:14","1086121","<c#><sql><sql-server>","61","0"
"119423337","67564867","6","2021-05-17 06:41:25","12342238","<c#><multithreading><loops>","62","1"
"124814565","70606571","6","2022-01-06 11:45:27","5494370","<c++><algorithm>","88","0"
"125532176","71011660","6","2022-02-06 21:09:28","1127428","<sql><sql-server><tsql><overflow>","123","1"
"124528914","70446898","6","2021-12-22 09:35:53","17196203","<c++><sublimetext3>","49","1"
"119423339","67562651","6","2021-05-17 06:41:34","3652439","<regex><prolog><automata>","55","0"
"124816467","70607616","6","2022-01-06 13:11:01","989920","<javascript><node.js><ejs>","73","3"
"125520896","71005035","6","2022-02-06 07:27:37","139985","<java><multithreading><concurrency><synchronization>","72","1"
"124530502","70447835","6","2021-12-22 10:49:30","8620333","<css>","33","2"
"119271663","67479715","6","2021-05-11 02:19:19","2790047","<c><operator-precedence>","64","1"
"124589087","70480667","6","2021-12-25 16:02:04","53897","<java><json><jackson><gson>","98","0"
"125517835","71003073","6","2022-02-05 23:43:43","1080064","<c++>","52","1"
"124530577","70447872","6","2021-12-22 10:53:54","1427878","<php><oop><private-methods><public-method>","49","1"
"119269830","67478696","6","2021-05-10 23:25:33","383200","<haskell><stack>","163","1"
"124592181","70482716","6","2021-12-25 21:12:11","2207924","<python><numpy><scipy>","48","1"
